"","review_count","Accepts_Credit_Cards","Number_of_Checkins","open_7_days","offer_free_wifi","no_of_cuisine","serve_alcohol","low_price","medium_price","high_price","offer_delivery","offer_outdoor_seating","is_good_for_groups","is_good_for_kids","take_reservation","has_takeout","has_any_parking","moderate_noise_level","class_high_rated"
"27487",69,1,551,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"27488",6,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"27489",7,1,5,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27490",187,1,294,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1
"27491",34,1,375,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27492",971,1,2763,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1
"27493",7,1,43,0,0,2,1,0,1,0,0,0,1,1,1,1,0,0,0
"27494",12,1,16,1,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0
"27495",100,1,208,0,0,2,0,0,1,0,0,1,1,1,0,1,1,1,0
"27496",27,1,77,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0
"27497",5,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1
"27498",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27499",61,1,130,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"27500",32,1,132,1,0,2,0,1,0,0,0,0,1,1,0,1,1,1,1
"27501",55,1,382,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1
"27502",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27503",11,1,155,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"27504",22,1,24,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
"27505",14,1,3,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"27506",30,1,69,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"27507",43,1,17,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27508",6,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0
"27509",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27510",4,1,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27511",6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27512",55,1,145,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
"27513",3,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"27514",7,1,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27515",8,1,48,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27516",59,1,75,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27517",113,1,259,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1
"27518",14,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27519",3,1,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
"27520",14,1,51,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"27521",22,1,7,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1
"27522",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27523",4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
"27524",5,1,84,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27525",3,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"27526",37,0,205,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"27527",107,1,219,0,0,2,0,1,0,0,1,0,0,1,0,1,1,1,1
"27528",49,1,259,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27529",19,1,47,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0
"27530",11,1,4,1,0,2,1,0,1,0,0,1,1,1,1,1,1,1,0
"27531",199,1,431,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"27532",107,1,124,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0
"27533",26,1,86,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"27534",6,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"27535",11,1,0,0,0,2,1,0,1,0,0,0,1,1,0,1,1,1,1
"27536",3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0
"27537",6,1,6,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
"27538",10,1,44,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"27539",233,1,347,0,1,2,1,0,1,0,0,1,1,0,1,1,1,1,0
"27540",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27541",3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27542",39,1,232,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
"27543",129,1,364,1,1,2,0,1,0,0,1,1,1,1,0,1,1,1,1
"27544",82,1,212,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1
"27545",543,1,1431,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"27546",30,0,29,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"27547",1381,1,7695,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"27548",23,1,158,1,1,3,1,1,0,0,0,0,1,0,0,1,1,1,1
"27549",13,1,275,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27550",12,1,51,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"27551",19,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27552",25,1,20,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
"27553",9,1,57,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"27554",122,1,885,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"27555",61,1,264,1,1,2,1,1,0,0,0,1,1,0,1,1,1,0,0
"27556",21,1,18,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27557",10,1,14,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27558",45,1,183,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"27559",3,1,7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27560",82,1,227,1,1,2,1,0,1,0,0,1,1,0,1,1,1,1,0
"27561",129,1,867,1,0,2,1,0,1,0,0,1,1,1,0,1,1,1,0
"27562",60,1,628,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"27563",62,1,198,0,1,2,1,0,1,0,0,0,1,1,0,1,1,0,0
"27564",73,1,55,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0
"27565",34,1,220,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1
"27566",47,1,81,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0
"27567",22,1,26,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27568",13,1,13,1,1,2,0,1,0,0,0,0,1,1,0,1,0,1,0
"27569",3,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"27570",49,1,32,0,0,2,1,0,1,0,0,1,1,1,1,1,1,1,1
"27571",99,1,393,1,1,3,1,0,1,0,0,0,1,1,1,1,1,1,1
"27572",11,1,112,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27573",17,1,69,0,0,2,1,0,1,0,0,0,1,1,1,1,1,0,0
"27574",28,1,14,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"27575",7,1,19,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1
"27576",26,1,117,0,0,2,1,1,0,0,0,1,1,1,0,1,1,1,0
"27577",34,1,20,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
"27578",73,1,714,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0
"27579",7,1,3,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1
"27580",81,1,125,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27581",13,1,11,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0
"27582",294,1,643,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27583",15,1,26,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"27584",48,1,952,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27585",138,1,150,0,0,2,0,1,0,0,0,0,1,1,0,1,1,1,1
"27586",86,1,559,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27587",65,1,206,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
"27588",5,1,9,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27589",36,1,35,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
"27590",25,1,3,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0
"27591",3,1,12,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27592",92,1,343,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0
"27593",4,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"27594",4,1,7,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27595",158,1,848,1,0,4,1,0,1,0,1,1,1,1,1,1,1,1,0
"27596",49,1,88,0,0,3,0,0,1,0,0,1,1,0,1,0,1,0,0
"27597",4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"27598",27,1,19,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27599",17,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"27600",11,1,10,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27601",18,1,77,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"27602",334,1,673,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
"27603",43,1,107,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27604",18,1,10,0,0,2,1,0,1,0,1,1,1,1,1,1,1,1,0
"27605",130,1,1073,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"27606",3,1,5,0,0,2,0,1,0,0,0,1,1,1,0,1,0,1,0
"27607",65,1,149,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
"27608",27,1,7,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1
"27609",18,1,179,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1
"27610",41,1,129,1,0,2,0,1,0,0,0,0,1,1,0,1,1,1,0
"27611",3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
"27612",8,1,48,1,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0
"27613",188,1,776,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0
"27614",26,1,273,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27615",48,1,194,0,0,2,0,1,0,0,0,1,1,1,0,1,1,1,0
"27616",364,1,1305,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"27617",103,1,167,1,0,2,0,1,0,0,0,0,1,1,0,1,1,1,1
"27618",10,1,4,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0
"27619",5,1,20,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"27620",254,1,1716,1,0,2,0,1,0,0,0,0,1,1,0,1,1,1,1
"27621",3,1,6,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0
"27622",53,1,1235,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1
"27623",67,1,51,0,0,2,0,0,1,0,0,1,1,1,0,1,1,1,1
"27624",28,1,79,0,0,3,1,0,1,0,0,1,1,1,1,1,1,1,0
"27625",55,1,324,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"27626",3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
"27627",18,1,48,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0
"27628",19,1,49,1,0,4,1,0,1,0,0,0,1,1,0,1,1,0,0
"27629",162,1,642,1,0,2,1,0,1,0,0,1,1,1,1,1,1,1,0
"27630",71,1,159,0,0,2,0,1,0,0,0,0,1,1,0,1,1,1,1
"27631",115,1,409,0,0,2,1,0,1,0,0,0,1,1,1,1,1,0,0
"27632",69,1,78,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1
"27633",71,1,142,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27634",48,1,637,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"27635",7,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0
"27636",31,1,43,1,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0
"27637",55,1,155,0,0,2,0,1,0,0,0,1,1,1,0,1,1,1,0
"27638",73,1,284,1,0,2,0,1,0,0,0,1,1,1,0,1,1,1,1
"27639",4,1,14,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27640",42,1,42,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
"27641",18,1,16,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"27642",4,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"27643",7,1,32,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27644",13,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27645",3,1,48,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27646",6,1,13,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27647",20,1,163,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27648",3,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0
"27649",3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"27650",3,1,17,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
"27651",60,1,222,1,0,2,1,0,1,0,0,1,1,1,1,1,1,1,0
"27652",14,1,25,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27653",4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
"27654",7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27655",161,1,432,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1
"27656",50,1,143,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"27657",4,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0
"27658",32,1,69,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27659",4,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0
"27660",61,1,58,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0
"27661",7,1,0,1,0,3,1,1,0,0,0,1,1,0,0,1,0,1,0
"27662",49,1,117,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"27663",3,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"27664",15,1,21,1,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0
"27665",34,1,131,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
"27666",57,1,42,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0
"27667",127,1,339,1,0,3,1,0,1,0,1,0,1,1,1,1,1,1,1
"27668",5,1,32,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"27669",216,1,671,1,0,2,0,0,1,0,0,0,1,1,0,1,1,1,0
"27670",45,1,86,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27671",11,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27672",67,1,75,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
"27673",28,1,108,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0
"27674",74,1,90,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1
"27675",17,1,56,0,0,2,1,1,0,0,0,0,1,0,0,1,1,1,0
"27676",29,1,22,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
"27677",148,1,413,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27678",23,1,53,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"27679",38,1,118,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
"27680",45,1,88,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1
"27681",10,1,6,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"27682",22,1,35,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"27683",6,1,18,0,0,2,1,1,0,0,0,0,1,1,0,1,1,1,0
"27684",5,1,3,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27685",96,1,323,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0
"27686",11,1,59,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"27687",69,1,92,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"27688",12,1,123,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"27689",7,1,55,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27690",11,1,10,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27691",29,1,256,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"27692",172,1,240,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0
"27693",73,1,226,0,0,2,1,1,0,0,0,1,1,1,0,1,1,1,1
"27694",4,1,9,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1
"27695",5,1,32,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
"27696",23,1,879,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27697",255,1,1080,1,0,3,1,0,1,0,0,1,1,1,0,1,1,1,1
"27698",4,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0
"27699",89,1,370,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0
"27700",4,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"27701",163,1,498,1,1,2,1,0,1,0,0,1,1,1,0,1,1,1,1
"27702",4,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27703",10,1,34,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0
"27704",60,1,207,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"27705",114,1,898,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27706",192,1,1897,1,1,3,1,0,1,0,0,1,1,0,0,1,1,0,0
"27707",81,1,147,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
"27708",16,1,24,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"27709",34,1,25,0,1,2,0,1,0,0,0,1,1,1,0,1,1,1,0
"27710",4,1,26,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
"27711",25,1,312,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27712",144,0,10,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27713",31,1,20,1,0,2,0,0,1,0,1,0,0,1,0,1,1,1,0
"27714",5,1,43,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27715",22,1,23,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27716",230,1,662,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"27717",14,1,1005,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"27718",3,0,17,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27719",97,1,241,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"27720",28,1,4,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1
"27721",5,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
"27722",4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
"27723",12,1,66,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27724",5,1,6,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"27725",12,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27726",23,1,80,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"27727",26,1,53,1,0,2,0,1,0,0,0,1,1,1,0,1,1,1,0
"27728",27,1,99,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27729",3,1,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27730",29,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27731",28,1,16,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0
"27732",108,1,893,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"27733",4,1,35,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27734",45,1,453,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"27735",68,1,200,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
"27736",78,1,494,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"27737",32,1,473,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"27738",5,1,32,0,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0
"27739",16,1,18,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27740",19,1,41,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
"27741",55,1,347,0,0,2,1,0,1,0,0,1,1,1,1,1,1,0,0
"27742",5,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
"27743",110,1,170,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"27744",6,1,11,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"27745",16,1,11,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"27746",17,1,147,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27747",170,1,383,1,1,3,1,0,1,0,0,1,1,1,1,1,1,1,1
"27748",39,1,169,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"27749",117,1,581,1,0,2,1,0,1,0,0,1,1,1,1,1,1,1,0
"27750",7,1,4,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"27751",67,1,76,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"27752",22,1,118,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0
"27753",3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
"27754",11,1,3,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27755",142,1,339,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0
"27756",232,1,884,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1
"27757",3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
"27758",8,1,22,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27759",60,1,91,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27760",5,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27761",391,1,917,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"27762",3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
"27763",16,1,67,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
"27764",11,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0
"27765",1048,1,2066,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0
"27766",41,1,387,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"27767",9,1,43,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27768",7,1,14,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
"27769",18,1,13,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"27770",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27771",5,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0
"27772",165,1,293,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1
"27773",50,1,9,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"27774",171,1,1526,1,0,2,0,1,0,0,0,1,1,1,0,1,1,1,1
"27775",61,1,323,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"27776",73,1,461,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27777",5,1,16,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27778",38,1,90,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"27779",69,1,63,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27780",3,1,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
"27781",88,1,173,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"27782",262,1,938,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1
"27783",41,1,38,0,0,2,1,0,1,0,0,1,1,1,1,1,1,1,0
"27784",23,1,136,1,0,2,1,1,0,0,0,0,1,1,0,1,1,1,1
"27785",15,1,5,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0
"27786",75,1,4,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27787",82,1,1133,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27788",32,1,384,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27789",3,1,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"27790",77,1,14,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0
"27791",85,1,1989,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0
"27792",93,1,304,0,0,2,1,1,0,0,0,1,1,1,0,1,1,0,1
"27793",4,1,7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27794",34,1,44,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0
"27795",46,1,77,0,0,2,1,0,1,0,0,1,1,0,0,1,1,0,0
"27796",27,1,58,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0
"27797",5,1,29,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"27798",37,1,135,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
"27799",13,1,26,0,0,3,1,0,1,0,0,0,0,0,1,1,1,1,0
"27800",20,1,783,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27801",33,1,186,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"27802",14,1,69,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"27803",28,1,20,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
"27804",50,1,389,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"27805",10,1,46,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"27806",10,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
"27807",34,1,56,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1
"27808",72,1,153,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"27809",41,1,107,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"27810",43,1,120,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"27811",62,1,133,1,0,2,1,0,1,0,0,1,1,1,1,1,1,1,0
"27812",7,1,7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"27813",9,1,91,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"27814",39,1,151,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"27815",81,1,499,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
